-1000mbar.csv,-1002mbar.csv,-1003mbar.csv,-1005mbar.csv,-1007mbar.csv,-183mbar.csv,-260mbar.csv,-391mbar.csv,-500mbar.csv,-590mbar.csv,-664mbar.csv,-725mbar.csv,-7mbar.csv,-817mbar.csv,-913mbar.csv,-938mbar.csv,-962mbar.csv,-978mbar.csv,-989mbar.csv,-997mbar.csv,-99mbar.csv,,,-1015mbar_vaq.csv
-2.16,-2.16,-2.16,-2.16,-2.24,-1.36,-1.36,-1.52,-1.68,-1.68,-1.76,-1.84,-0.32,-1.92,-2.08,-2.08,-2.24,-2.08,-2.08,-2,-1.2,,,-2.16
-2.08,-2.16,-2.24,-2.16,-2.16,-1.28,-1.36,-1.44,-1.6,-1.68,-1.76,-1.84,-0.24,-1.92,-2,-2.08,-2.24,-2.08,-2.08,-2,-1.28,,,-2.16
-2.16,-2.08,-2.24,-2.16,-2.16,-1.28,-1.36,-1.44,-1.68,-1.68,-1.76,-1.84,-0.24,-1.92,-2.08,-2.08,-2.16,-2.08,-2.08,-2,-1.28,,,-2.16
-2.16,-2.08,-2.16,-2.16,-2.08,-1.28,-1.36,-1.52,-1.6,-1.68,-1.76,-1.76,-0.24,-1.92,-2.08,-2.08,-2.16,-2.08,-2.16,-2,-1.28,,,-2.16
-2.08,-2.08,-2.08,-2.08,-2.08,-1.28,-1.36,-1.44,-1.6,-1.68,-1.76,-1.76,-0.24,-1.92,-2,-2.08,-2.24,-2.08,-2.08,-2,-1.2,,,-2.08
-2.16,-2.08,-2.08,-2.16,-2.08,-1.28,-1.36,-1.52,-1.6,-1.68,-1.76,-1.76,-0.24,-1.84,-2,-2,-2.24,-2.08,-2.08,-2,-1.2,,,-2.08
-2.08,-2.08,-2.08,-2.16,-2.08,-1.28,-1.36,-1.52,-1.6,-1.6,-1.76,-1.76,-0.16,-1.84,-2,-2,-2.24,-2.08,-2.08,-2,-1.2,,,-2.08
-2.08,-2,-2.08,-2.08,-2.08,-1.28,-1.28,-1.44,-1.6,-1.6,-1.76,-1.76,-0.16,-1.84,-2,-2,-2.16,-2.08,-2.08,-1.92,-1.2,,,-2.08
-2.08,-2.08,-2.08,-2.08,-2.08,-1.28,-1.36,-1.44,-1.6,-1.6,-1.76,-1.76,-0.16,-1.84,-1.92,-2,-2.16,-2,-2,-1.92,-1.2,,,-2.08
-2.08,-2.08,-2.08,-2,-2.08,-1.28,-1.28,-1.44,-1.6,-1.68,-1.68,-1.76,-0.16,-1.84,-1.92,-2,-2.16,-2.08,-2.08,-1.92,-1.2,,,-2.08
-2,-2.08,-2.08,-2.08,-2.08,-1.28,-1.28,-1.44,-1.6,-1.68,-1.68,-1.76,-0.16,-1.84,-1.92,-2,-2.08,-2.08,-2,-1.92,-1.2,,,-2.08
-2.08,-2,-2.08,-2.08,-2.08,-1.28,-1.28,-1.44,-1.52,-1.6,-1.68,-1.76,-0.16,-1.76,-2,-1.92,-2.08,-2,-2,-1.92,-1.2,,,-2.08
-2,-2.08,-2.08,-2.08,-2.08,-1.2,-1.28,-1.44,-1.6,-1.6,-1.68,-1.76,-0.16,-1.84,-1.92,-1.92,-2.16,-2,-2,-1.92,-1.2,,,-2.08
-2,-2.08,-2.08,-2.08,-2.08,-1.2,-1.28,-1.36,-1.52,-1.6,-1.68,-1.68,-0.16,-1.76,-1.92,-1.92,-2.08,-2,-2,-1.92,-1.2,,,-2.08
-2,-2,-2,-2.08,-2,-1.2,-1.28,-1.44,-1.6,-1.6,-1.68,-1.76,-0.16,-1.76,-1.92,-1.92,-2.16,-2,-2,-1.92,-1.12,,,-2
-2,-2,-2.08,-2,-2,-1.2,-1.28,-1.44,-1.52,-1.6,-1.68,-1.68,-0.24,-1.76,-1.92,-1.92,-2.08,-1.92,-1.92,-1.92,-1.12,,,-2
-1.92,-2,-2,-2,-2,-1.2,-1.2,-1.36,-1.44,-1.52,-1.68,-1.68,-0.16,-1.76,-1.92,-1.92,-2.08,-1.92,-1.92,-1.92,-1.12,,,-2
-1.92,-2,-2,-2,-2,-1.2,-1.2,-1.36,-1.52,-1.52,-1.68,-1.68,-0.16,-1.76,-1.84,-1.92,-2.08,-1.92,-1.92,-1.92,-1.12,,,-2
-2,-2,-2,-2,-1.92,-1.2,-1.2,-1.36,-1.52,-1.6,-1.68,-1.68,-0.16,-1.76,-1.92,-1.92,-2.08,-2,-1.92,-1.84,-1.12,,,-2
-1.92,-1.92,-1.92,-1.92,-1.92,-1.2,-1.2,-1.44,-1.52,-1.52,-1.6,-1.68,-0.16,-1.76,-1.84,-1.92,-2.08,-2,-1.92,-1.84,-1.12,,,-1.92
-1.92,-1.92,-1.92,-1.92,-1.92,-1.2,-1.2,-1.36,-1.44,-1.52,-1.6,-1.68,-0.16,-1.76,-1.92,-1.92,-2,-1.92,-1.92,-1.92,-1.12,,,-1.92
-1.92,-1.92,-1.92,-2,-1.92,-1.12,-1.28,-1.36,-1.52,-1.52,-1.6,-1.68,-0.08,-1.76,-1.92,-1.92,-2.08,-1.92,-1.92,-1.84,-1.04,,,-2
-1.92,-1.92,-1.92,-1.92,-1.92,-1.12,-1.2,-1.36,-1.44,-1.52,-1.6,-1.68,-0.08,-1.68,-1.84,-1.92,-2,-1.92,-1.92,-1.84,-1.12,,,-2
-1.92,-1.92,-1.92,-1.92,-1.92,-1.12,-1.2,-1.36,-1.44,-1.52,-1.6,-1.6,-0.16,-1.68,-1.84,-1.84,-2,-1.92,-1.84,-1.76,-1.12,,,-2
-2,-1.92,-1.92,-1.92,-1.92,-1.12,-1.2,-1.36,-1.44,-1.52,-1.6,-1.68,-0.08,-1.68,-1.84,-1.84,-2,-1.92,-1.84,-1.76,-1.04,,,-2
-2,-1.92,-1.92,-1.92,-2,-1.12,-1.2,-1.28,-1.44,-1.52,-1.68,-1.68,-0.08,-1.76,-1.84,-1.84,-2,-1.92,-1.92,-1.76,-1.04,,,-2
-1.92,-1.92,-1.92,-1.92,-1.92,-1.12,-1.2,-1.36,-1.44,-1.52,-1.6,-1.6,-0.08,-1.68,-1.84,-1.84,-1.92,-1.84,-1.84,-1.76,-1.04,,,-2
-1.92,-1.92,-1.92,-1.92,-1.92,-1.12,-1.12,-1.28,-1.44,-1.44,-1.6,-1.6,0,-1.68,-1.76,-1.84,-1.84,-1.92,-1.84,-1.76,-1.04,,,-1.92
-1.92,-1.92,-1.92,-1.92,-1.92,-1.12,-1.12,-1.28,-1.44,-1.44,-1.6,-1.6,-0.08,-1.68,-1.76,-1.84,-1.84,-1.92,-1.92,-1.76,-1.12,,,-1.92
-1.92,-1.92,-1.92,-1.92,-1.92,-1.04,-1.12,-1.28,-1.44,-1.44,-1.6,-1.6,0,-1.6,-1.76,-1.84,-1.76,-1.92,-1.84,-1.76,-1.04,,,-1.92
-1.84,-1.92,-1.92,-1.92,-1.92,-1.12,-1.12,-1.28,-1.44,-1.44,-1.6,-1.6,-0.08,-1.68,-1.76,-1.76,-1.76,-1.84,-1.76,-1.76,-1.04,,,-1.92
-1.84,-1.84,-1.92,-1.84,-1.92,-1.04,-1.12,-1.2,-1.44,-1.44,-1.6,-1.6,-0.08,-1.6,-1.76,-1.84,-1.84,-1.76,-1.84,-1.76,-1.04,,,-1.92
-1.84,-1.84,-1.76,-1.84,-1.92,-1.04,-1.12,-1.2,-1.36,-1.44,-1.52,-1.6,-0.08,-1.6,-1.76,-1.76,-1.76,-1.84,-1.76,-1.76,-1.04,,,-1.84
-1.84,-1.84,-1.76,-1.84,-1.84,-1.04,-1.12,-1.28,-1.36,-1.44,-1.52,-1.6,0,-1.6,-1.76,-1.76,-1.84,-1.76,-1.76,-1.76,-0.96,,,-1.84
-1.76,-1.76,-1.76,-1.84,-1.84,-1.04,-1.12,-1.2,-1.36,-1.44,-1.52,-1.52,-0.08,-1.6,-1.68,-1.76,-1.84,-1.76,-1.76,-1.68,-1.04,,,-1.84
-1.84,-1.84,-1.84,-1.84,-1.84,-1.04,-1.12,-1.2,-1.36,-1.36,-1.52,-1.52,-0.08,-1.6,-1.76,-1.76,-1.76,-1.84,-1.76,-1.68,-1.04,,,-1.84
-1.84,-1.76,-1.76,-1.84,-1.84,-1.04,-1.12,-1.2,-1.36,-1.44,-1.52,-1.52,-0.08,-1.6,-1.76,-1.76,-1.76,-1.76,-1.76,-1.68,-1.04,,,-1.84
-1.76,-1.84,-1.84,-1.84,-1.84,-1.04,-1.04,-1.2,-1.28,-1.36,-1.44,-1.52,0,-1.6,-1.68,-1.76,-1.76,-1.76,-1.76,-1.68,-0.96,,,-1.76
-1.76,-1.76,-1.76,-1.84,-1.76,-0.96,-1.04,-1.2,-1.28,-1.36,-1.44,-1.52,0,-1.6,-1.68,-1.68,-1.76,-1.76,-1.76,-1.68,-0.96,,,-1.76
-1.76,-1.76,-1.76,-1.76,-1.84,-1.04,-1.04,-1.2,-1.28,-1.44,-1.44,-1.52,0,-1.6,-1.68,-1.68,-1.76,-1.76,-1.76,-1.68,-0.96,,,-1.76
-1.76,-1.76,-1.76,-1.76,-1.84,-1.04,-1.04,-1.12,-1.28,-1.44,-1.52,-1.52,0,-1.6,-1.68,-1.68,-1.76,-1.76,-1.68,-1.68,-0.96,,,-1.76
-1.76,-1.76,-1.76,-1.76,-1.76,-1.04,-1.04,-1.2,-1.2,-1.36,-1.44,-1.52,0,-1.6,-1.68,-1.68,-1.68,-1.76,-1.68,-1.68,-0.96,,,-1.76
-1.68,-1.76,-1.76,-1.84,-1.76,-1.04,-1.04,-1.2,-1.28,-1.36,-1.44,-1.52,0,-1.6,-1.68,-1.68,-1.68,-1.76,-1.76,-1.68,-0.96,,,-1.76
-1.68,-1.76,-1.76,-1.84,-1.76,-1.04,-1.04,-1.12,-1.2,-1.28,-1.44,-1.44,0.08,-1.6,-1.68,-1.68,-1.68,-1.76,-1.68,-1.68,-0.96,,,-1.76
-1.68,-1.76,-1.76,-1.76,-1.76,-1.04,-0.96,-1.2,-1.2,-1.36,-1.44,-1.44,0.08,-1.52,-1.6,-1.68,-1.68,-1.76,-1.76,-1.68,-0.88,,,-1.68
-1.68,-1.68,-1.76,-1.84,-1.76,-1.04,-0.96,-1.2,-1.2,-1.36,-1.44,-1.44,0,-1.52,-1.68,-1.68,-1.68,-1.76,-1.68,-1.68,-0.88,,,-1.68
-1.68,-1.76,-1.68,-1.76,-1.68,-0.96,-1.04,-1.2,-1.2,-1.28,-1.44,-1.44,0,-1.52,-1.68,-1.6,-1.68,-1.76,-1.68,-1.68,-0.88,,,-1.68
-1.68,-1.76,-1.68,-1.76,-1.76,-1.04,-1.04,-1.12,-1.2,-1.36,-1.44,-1.52,0.08,-1.52,-1.68,-1.6,-1.68,-1.68,-1.68,-1.6,-0.96,,,-1.76
-1.68,-1.76,-1.76,-1.76,-1.76,-0.96,-1.04,-1.2,-1.2,-1.28,-1.44,-1.44,0,-1.52,-1.6,-1.68,-1.68,-1.68,-1.68,-1.68,-0.88,,,-1.68
-1.68,-1.76,-1.68,-1.68,-1.68,-0.96,-1.04,-1.12,-1.2,-1.28,-1.36,-1.44,0,-1.52,-1.6,-1.68,-1.68,-1.68,-1.68,-1.6,-0.96,,,-1.76
-1.68,-1.68,-1.68,-1.68,-1.68,-0.96,-0.96,-1.12,-1.2,-1.28,-1.44,-1.44,0,-1.44,-1.68,-1.68,-1.6,-1.68,-1.68,-1.6,-0.96,,,-1.68
-1.68,-1.68,-1.68,-1.68,-1.68,-0.96,-0.96,-1.04,-1.2,-1.28,-1.36,-1.36,0.08,-1.44,-1.6,-1.6,-1.6,-1.68,-1.6,-1.6,-0.88,,,-1.68
-1.6,-1.68,-1.68,-1.68,-1.76,-0.88,-1.04,-1.12,-1.2,-1.28,-1.36,-1.44,0.08,-1.44,-1.6,-1.6,-1.6,-1.68,-1.6,-1.6,-0.88,,,-1.68
-1.68,-1.68,-1.68,-1.68,-1.68,-0.88,-0.96,-1.12,-1.2,-1.28,-1.36,-1.36,0.08,-1.44,-1.6,-1.6,-1.6,-1.6,-1.6,-1.6,-0.88,,,-1.68
-1.6,-1.68,-1.6,-1.68,-1.68,-0.88,-0.96,-1.12,-1.12,-1.2,-1.36,-1.36,0.16,-1.44,-1.6,-1.6,-1.6,-1.6,-1.6,-1.6,-0.88,,,-1.68
-1.6,-1.6,-1.68,-1.6,-1.68,-0.88,-0.96,-1.12,-1.2,-1.2,-1.28,-1.36,0.16,-1.44,-1.6,-1.6,-1.6,-1.6,-1.6,-1.52,-0.88,,,-1.68
-1.6,-1.6,-1.6,-1.6,-1.68,-0.96,-1.04,-1.04,-1.12,-1.2,-1.28,-1.36,0.16,-1.44,-1.6,-1.6,-1.6,-1.6,-1.6,-1.6,-0.88,,,-1.68
-1.6,-1.6,-1.6,-1.6,-1.68,-0.88,-0.96,-1.04,-1.12,-1.2,-1.28,-1.36,0.16,-1.44,-1.6,-1.6,-1.6,-1.6,-1.6,-1.52,-0.88,,,-1.68
-1.6,-1.6,-1.6,-1.6,-1.6,-0.88,-0.96,-1.04,-1.12,-1.2,-1.28,-1.28,0.08,-1.44,-1.52,-1.6,-1.52,-1.6,-1.6,-1.52,-0.88,,,-1.6
-1.6,-1.6,-1.6,-1.6,-1.68,-0.88,-0.96,-1.04,-1.12,-1.2,-1.28,-1.36,0.16,-1.44,-1.52,-1.52,-1.52,-1.6,-1.6,-1.52,-0.88,,,-1.6
-1.6,-1.6,-1.6,-1.6,-1.6,-0.88,-0.96,-1.04,-1.12,-1.2,-1.28,-1.36,0.08,-1.44,-1.52,-1.52,-1.52,-1.6,-1.52,-1.44,-0.88,,,-1.6
-1.6,-1.6,-1.6,-1.6,-1.6,-0.96,-0.88,-1.04,-1.04,-1.2,-1.28,-1.28,0.08,-1.44,-1.52,-1.6,-1.52,-1.52,-1.6,-1.44,-0.88,,,-1.6
-1.6,-1.6,-1.6,-1.6,-1.6,-0.88,-0.88,-1.04,-1.04,-1.2,-1.28,-1.36,0.16,-1.36,-1.52,-1.44,-1.52,-1.52,-1.6,-1.52,-0.8,,,-1.6
-1.6,-1.52,-1.52,-1.6,-1.6,-0.88,-0.88,-1.04,-1.12,-1.2,-1.2,-1.28,0.16,-1.36,-1.52,-1.52,-1.52,-1.6,-1.52,-1.44,-0.88,,,-1.6
-1.52,-1.6,-1.6,-1.6,-1.6,-0.88,-0.96,-1.04,-1.12,-1.2,-1.2,-1.28,0.16,-1.36,-1.44,-1.52,-1.52,-1.6,-1.52,-1.44,-0.8,,,-1.6
-1.52,-1.6,-1.6,-1.6,-1.6,-0.88,-0.88,-1.04,-1.04,-1.2,-1.2,-1.28,0.16,-1.28,-1.44,-1.52,-1.52,-1.52,-1.6,-1.44,-0.8,,,-1.6
-1.52,-1.6,-1.6,-1.6,-1.52,-0.88,-0.88,-0.96,-1.04,-1.12,-1.2,-1.2,0.16,-1.36,-1.44,-1.44,-1.44,-1.52,-1.52,-1.44,-0.72,,,-1.6
-1.52,-1.52,-1.52,-1.6,-1.6,-0.88,-0.88,-0.96,-1.12,-1.12,-1.2,-1.28,0.16,-1.36,-1.44,-1.44,-1.52,-1.52,-1.6,-1.44,-0.72,,,-1.52
-1.52,-1.52,-1.52,-1.6,-1.52,-0.8,-0.88,-0.96,-1.04,-1.04,-1.2,-1.28,0.08,-1.28,-1.44,-1.44,-1.52,-1.52,-1.44,-1.44,-0.72,,,-1.52
-1.52,-1.44,-1.52,-1.52,-1.52,-0.8,-0.88,-0.96,-1.04,-1.12,-1.12,-1.2,0.16,-1.28,-1.44,-1.44,-1.44,-1.52,-1.52,-1.44,-0.88,,,-1.52
-1.52,-1.52,-1.52,-1.44,-1.52,-0.8,-0.88,-0.96,-1.04,-1.12,-1.12,-1.28,0.16,-1.2,-1.44,-1.44,-1.44,-1.52,-1.52,-1.44,-0.8,,,-1.52
-1.44,-1.44,-1.52,-1.52,-1.52,-0.8,-0.8,-0.96,-1.04,-1.12,-1.2,-1.28,0.16,-1.28,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-0.72,,,-1.44
-1.44,-1.52,-1.52,-1.44,-1.52,-0.72,-0.8,-0.96,-0.96,-1.12,-1.12,-1.2,0.16,-1.28,-1.44,-1.44,-1.44,-1.52,-1.44,-1.36,-0.72,,,-1.44
-1.44,-1.52,-1.44,-1.44,-1.52,-0.72,-0.88,-0.96,-1.04,-1.12,-1.2,-1.2,0.16,-1.2,-1.36,-1.44,-1.44,-1.52,-1.44,-1.44,-0.72,,,-1.44
-1.44,-1.44,-1.44,-1.44,-1.52,-0.72,-0.8,-0.96,-1.04,-1.12,-1.12,-1.2,0.24,-1.2,-1.36,-1.44,-1.44,-1.44,-1.44,-1.36,-0.72,,,-1.44
-1.44,-1.44,-1.44,-1.44,-1.52,-0.72,-0.8,-0.96,-1.04,-1.12,-1.2,-1.2,0.24,-1.28,-1.44,-1.44,-1.36,-1.44,-1.44,-1.36,-0.72,,,-1.44
-1.44,-1.44,-1.44,-1.44,-1.44,-0.8,-0.8,-0.96,-1.04,-1.04,-1.12,-1.2,0.24,-1.28,-1.44,-1.44,-1.36,-1.44,-1.44,-1.36,-0.72,,,-1.44
-1.44,-1.44,-1.44,-1.44,-1.44,-0.72,-0.8,-0.96,-1.04,-1.04,-1.2,-1.12,0.16,-1.2,-1.44,-1.44,-1.44,-1.44,-1.44,-1.28,-0.72,,,-1.44
-1.44,-1.44,-1.44,-1.44,-1.44,-0.72,-0.8,-0.96,-0.96,-1.12,-1.12,-1.12,0.16,-1.2,-1.44,-1.36,-1.44,-1.36,-1.44,-1.36,-0.72,,,-1.44
-1.36,-1.44,-1.44,-1.44,-1.44,-0.72,-0.8,-0.88,-0.96,-1.04,-1.12,-1.12,0.24,-1.2,-1.36,-1.36,-1.36,-1.44,-1.44,-1.36,-0.72,,,-1.36
-1.44,-1.44,-1.44,-1.44,-1.44,-0.72,-0.8,-0.88,-0.96,-1.04,-1.12,-1.12,0.24,-1.2,-1.36,-1.36,-1.36,-1.36,-1.36,-1.36,-0.72,,,-1.36
-1.36,-1.44,-1.44,-1.44,-1.44,-0.72,-0.72,-0.88,-0.88,-1.04,-1.04,-1.12,0.24,-1.2,-1.36,-1.36,-1.36,-1.44,-1.36,-1.36,-0.64,,,-1.44
-1.36,-1.44,-1.44,-1.44,-1.36,-0.72,-0.72,-0.88,-0.96,-1.04,-1.12,-1.12,0.24,-1.2,-1.36,-1.28,-1.36,-1.36,-1.36,-1.28,-0.72,,,-1.36
-1.36,-1.36,-1.36,-1.36,-1.44,-0.72,-0.72,-0.88,-0.96,-0.96,-1.12,-1.12,0.24,-1.12,-1.28,-1.28,-1.36,-1.36,-1.36,-1.28,-0.64,,,-1.36
-1.36,-1.36,-1.36,-1.36,-1.44,-0.72,-0.72,-0.88,-0.96,-0.96,-1.04,-1.2,0.24,-1.2,-1.28,-1.36,-1.36,-1.36,-1.36,-1.28,-0.72,,,-1.36
-1.36,-1.36,-1.36,-1.36,-1.36,-0.72,-0.72,-0.88,-0.96,-0.96,-1.12,-1.12,0.24,-1.12,-1.28,-1.28,-1.28,-1.36,-1.36,-1.44,-0.72,,,-1.36
-1.36,-1.44,-1.36,-1.28,-1.36,-0.64,-0.72,-0.88,-0.88,-0.96,-1.12,-1.04,0.24,-1.2,-1.28,-1.28,-1.28,-1.36,-1.28,-1.44,-0.64,,,-1.36
-1.36,-1.28,-1.36,-1.36,-1.36,-0.64,-0.72,-0.88,-0.96,-0.96,-1.04,-1.04,0.32,-1.12,-1.28,-1.28,-1.28,-1.36,-1.36,-1.52,-0.72,,,-1.36
-1.28,-1.36,-1.36,-1.28,-1.36,-0.64,-0.64,-0.88,-0.96,-0.96,-1.04,-1.04,0.24,-1.12,-1.28,-1.28,-1.28,-1.28,-1.28,-1.52,-0.64,,,-1.28
-1.36,-1.28,-1.36,-1.28,-1.28,-0.64,-0.64,-0.88,-0.88,-0.96,-1.04,-1.04,0.32,-1.12,-1.28,-1.28,-1.2,-1.28,-1.28,-1.44,-0.64,,,-1.28
-1.36,-1.28,-1.28,-1.28,-1.28,-0.72,-0.64,-0.8,-0.88,-0.96,-1.04,-1.12,0.24,-1.12,-1.28,-1.36,-1.28,-1.28,-1.28,-1.52,-0.64,,,-1.28
-1.28,-1.28,-1.28,-1.28,-1.36,-0.72,-0.72,-0.8,-0.88,-0.88,-1.04,-1.04,0.32,-1.12,-1.28,-1.28,-1.28,-1.2,-1.28,-1.52,-0.64,,,-1.28
-1.28,-1.28,-1.36,-1.28,-1.28,-0.64,-0.64,-0.8,-0.88,-0.88,-1.04,-1.04,0.32,-1.04,-1.28,-1.28,-1.28,-1.28,-1.2,-1.44,-0.56,,,-1.28
-1.2,-1.28,-1.28,-1.28,-1.28,-0.64,-0.64,-0.72,-0.88,-0.96,-1.04,-1.04,0.32,-1.12,-1.28,-1.2,-1.28,-1.28,-1.2,-1.44,-0.56,,,-1.28
-1.28,-1.28,-1.28,-1.36,-1.28,-0.64,-0.64,-0.8,-0.88,-0.88,-0.96,-1.04,0.32,-1.12,-1.2,-1.2,-1.2,-1.28,-1.28,-1.44,-0.64,,,-1.28
-1.28,-1.28,-1.28,-1.28,-1.28,-0.56,-0.72,-0.72,-0.88,-0.96,-1.04,-1.04,0.4,-1.04,-1.2,-1.2,-1.2,-1.28,-1.2,-1.44,-0.56,,,-1.28
-1.2,-1.28,-1.2,-1.28,-1.28,-0.64,-0.64,-0.8,-0.88,-0.88,-0.96,-1.04,0.32,-1.12,-1.2,-1.2,-1.2,-1.28,-1.2,-1.36,-0.56,,,-1.28
-1.2,-1.28,-1.2,-1.28,-1.2,-0.64,-0.64,-0.72,-0.88,-0.88,-0.96,-0.96,0.4,-1.12,-1.2,-1.2,-1.2,-1.28,-1.2,-1.44,-0.56,,,-1.28
-1.2,-1.2,-1.28,-1.2,-1.28,-0.64,-0.64,-0.72,-0.88,-0.88,-0.96,-1.04,0.4,-1.12,-1.2,-1.2,-1.2,-1.2,-1.28,-1.44,-0.56,,,-1.2
-1.28,-1.2,-1.2,-1.2,-1.28,-0.56,-0.56,-0.8,-0.88,-0.88,-0.96,-0.96,0.4,-1.04,-1.2,-1.2,-1.2,-1.2,-1.2,-1.36,-0.48,,,-1.2
-1.2,-1.2,-1.2,-1.2,-1.2,-0.56,-0.56,-0.72,-0.88,-0.8,-0.96,-0.96,0.4,-1.04,-1.2,-1.2,-1.2,-1.2,-1.2,-1.36,-0.48,,,-1.2
-1.2,-1.2,-1.2,-1.28,-1.2,-0.56,-0.56,-0.72,-0.8,-0.8,-0.88,-1.04,0.4,-1.04,-1.12,-1.2,-1.2,-1.2,-1.2,-1.44,-0.48,,,-1.2
-1.2,-1.2,-1.2,-1.2,-1.2,-0.64,-0.56,-0.72,-0.8,-0.88,-0.96,-0.96,0.4,-1.04,-1.12,-1.12,-1.12,-1.2,-1.2,-1.36,-0.48,,,-1.2
-1.2,-1.2,-1.2,-1.2,-1.2,-0.56,-0.48,-0.64,-0.8,-0.88,-0.96,-0.96,0.4,-1.04,-1.12,-1.2,-1.2,-1.2,-1.2,-1.28,-0.48,,,-1.2
-1.12,-1.12,-1.2,-1.2,-1.2,-0.56,-0.56,-0.72,-0.8,-0.88,-0.88,-0.96,0.4,-1.04,-1.12,-1.12,-1.2,-1.2,-1.12,-1.36,-0.48,,,-1.2
-1.2,-1.12,-1.2,-1.2,-1.2,-0.48,-0.56,-0.64,-0.8,-0.88,-0.88,-0.96,0.4,-1.04,-1.12,-1.12,-1.12,-1.2,-1.12,-1.28,-0.48,,,-1.2
-1.2,-1.12,-1.2,-1.2,-1.2,-0.56,-0.56,-0.72,-0.72,-0.8,-0.88,-0.96,0.4,-0.96,-1.04,-1.04,-1.04,-1.2,-1.12,-1.28,-0.4,,,-1.2
-1.12,-1.12,-1.2,-1.12,-1.12,-0.48,-0.56,-0.72,-0.8,-0.88,-0.88,-0.88,0.48,-0.96,-1.12,-1.04,-1.04,-1.2,-1.04,-1.28,-0.48,,,-1.2
-1.12,-1.12,-1.2,-1.12,-1.12,-0.48,-0.48,-0.72,-0.8,-0.8,-0.88,-0.88,0.4,-0.96,-1.04,-1.04,-1.04,-1.12,-1.04,-1.36,-0.48,,,-1.2
-1.2,-1.12,-1.12,-1.12,-1.2,-0.48,-0.48,-0.72,-0.8,-0.8,-0.88,-0.88,0.48,-1.04,-1.04,-1.04,-1.04,-1.12,-1.04,-1.28,-0.48,,,-1.2
-1.2,-1.04,-1.12,-1.12,-1.12,-0.48,-0.56,-0.72,-0.72,-0.8,-0.88,-0.88,0.48,-0.96,-1.04,-1.04,-1.04,-1.2,-1.12,-1.28,-0.48,,,-1.12
-1.12,-1.04,-1.12,-1.2,-1.12,-0.48,-0.48,-0.64,-0.72,-0.72,-0.88,-0.88,0.48,-0.96,-1.04,-1.04,-1.04,-1.12,-1.04,-1.2,-0.4,,,-1.12
-1.12,-1.04,-1.12,-1.12,-1.12,-0.48,-0.48,-0.56,-0.72,-0.72,-0.8,-0.88,0.56,-0.96,-1.04,-1.04,-1.12,-1.12,-1.04,-1.2,-0.4,,,-1.12
-1.04,-1.04,-1.12,-1.12,-1.12,-0.4,-0.48,-0.64,-0.72,-0.72,-0.8,-0.88,0.56,-0.96,-1.04,-1.04,-1.04,-1.04,-1.04,-1.2,-0.4,,,-1.04
-1.12,-1.04,-1.12,-1.12,-1.04,-0.4,-0.48,-0.56,-0.72,-0.72,-0.8,-0.88,0.56,-0.96,-0.96,-1.04,-1.04,-1.04,-1.04,-1.2,-0.4,,,-1.04
-1.04,-1.04,-1.12,-1.12,-1.04,-0.48,-0.48,-0.56,-0.72,-0.72,-0.8,-0.88,0.56,-0.88,-1.04,-1.04,-1.04,-1.04,-0.96,-1.2,-0.4,,,-1.04
-1.04,-1.04,-1.04,-1.04,-1.04,-0.4,-0.48,-0.56,-0.72,-0.72,-0.8,-0.8,0.56,-0.88,-0.96,-1.04,-1.04,-1.12,-0.96,-1.2,-0.32,,,-1.04
-1.04,-1.04,-1.04,-1.04,-1.04,-0.4,-0.48,-0.64,-0.72,-0.72,-0.8,-0.8,0.56,-0.88,-0.96,-1.04,-1.04,-0.96,-1.04,-1.2,-0.4,,,-1.04
-1.04,-1.04,-1.04,-1.04,-1.04,-0.48,-0.48,-0.56,-0.72,-0.72,-0.8,-0.8,0.56,-0.88,-0.96,-0.96,-1.04,-1.04,-1.04,-1.2,-0.32,,,-1.04
-1.04,-1.04,-1.04,-1.04,-1.04,-0.4,-0.48,-0.56,-0.64,-0.64,-0.8,-0.8,0.56,-0.88,-0.96,-0.96,-1.04,-0.96,-0.96,-1.2,-0.32,,,-0.96
-1.04,-0.96,-1.04,-1.04,-1.04,-0.4,-0.4,-0.56,-0.64,-0.72,-0.8,-0.8,0.56,-0.88,-0.96,-0.96,-0.96,-1.04,-0.96,-1.2,-0.32,,,-1.04
-1.04,-0.96,-1.04,-1.04,-1.04,-0.48,-0.4,-0.56,-0.64,-0.64,-0.72,-0.8,0.56,-0.88,-0.96,-0.96,-0.96,-0.96,-0.96,-1.12,-0.32,,,-1.04
-1.04,-1.04,-1.04,-1.04,-1.04,-0.4,-0.4,-0.48,-0.56,-0.64,-0.8,-0.72,0.56,-0.88,-0.96,-0.96,-0.96,-0.96,-0.96,-1.12,-0.32,,,-0.96
-0.96,-1.04,-1.04,-1.04,-1.04,-0.4,-0.4,-0.48,-0.64,-0.56,-0.72,-0.72,0.56,-0.88,-0.88,-0.96,-0.96,-0.96,-0.96,-1.12,-0.32,,,-0.96
-0.96,-0.96,-0.96,-0.96,-1.04,-0.32,-0.4,-0.48,-0.64,-0.64,-0.72,-0.72,0.56,-0.88,-0.88,-0.88,-0.96,-0.96,-0.96,-1.12,-0.32,,,-0.96
